id,date,price,adjusted_price,zip
39,Jul 2023,$232.4K,232400,24073
39,Jun 2023,$236.6K,236600,24073
39,May 2023,$225.9K,225900,24073
39,Apr 2023,$218.8K,218800,24073
39,Mar 2023,$215.6K,215600,24073
39,Feb 2023,$206.8K,206800,24073
39,Jan 2023,$207.9K,207900,24073
39,Dec 2022,$208.2K,208200,24073
39,Nov 2022,$211.3K,211300,24073
39,Oct 2022,$215.6K,215600,24073
39,Sep 2022,$217K,217000,24073
39,Aug 2022,$218.6K,218600,24073
39,Jul 2022,$220K,220000,24073
39,Jun 2022,$218K,218000,24073
39,May 2022,$215.9K,215900,24073
39,Apr 2022,$208.6K,208600,24073
39,Mar 2022,$193.3K,193300,24073
39,Feb 2022,$173.8K,173800,24073
39,Jan 2022,$176.7K,176700,24073
39,Dec 2021,$178.3K,178300,24073
39,Nov 2021,$178.6K,178600,24073
39,Oct 2021,$175.6K,175600,24073
39,Sep 2021,$174.9K,174900,24073
39,Aug 2021,$177.6K,177600,24073
39,Jul 2021,$182.4K,182400,24073
39,Jun 2021,$184K,184000,24073
39,May 2021,$185.4K,185400,24073
39,Apr 2021,$183K,183000,24073
39,Mar 2021,$173.2K,173200,24073
39,Feb 2021,$187.5K,187500,24073
39,Jan 2021,$182.2K,182200,24073
39,Dec 2020,$184.1K,184100,24073
39,Nov 2020,$177.2K,177200,24073
39,Oct 2020,$184.7K,184700,24073
39,Sep 2020,$179.4K,179400,24073
39,Aug 2020,$176.5K,176500,24073
39,Jul 2020,$173.5K,173500,24073
39,Jun 2020,$169.1K,169100,24073
39,May 2020,$168.3K,168300,24073
39,Apr 2020,$167.2K,167200,24073
39,Mar 2020,$165.3K,165300,24073
39,Feb 2020,$171.9K,171900,24073
39,Jan 2020,$171.1K,171100,24073
39,Dec 2019,$169.3K,169300,24073
39,Nov 2019,$173.1K,173100,24073
39,Oct 2019,$174.9K,174900,24073
39,Sep 2019,$182.1K,182100,24073
39,Aug 2019,$177.7K,177700,24073
39,Jul 2019,$179.4K,179400,24073
39,Jun 2019,$177.5K,177500,24073
39,May 2019,$175.4K,175400,24073
39,Apr 2019,$165K,165000,24073
39,Mar 2019,$164K,164000,24073
39,Feb 2019,$162K,162000,24073
39,Jan 2019,$159.1K,159100,24073
39,Dec 2018,$157.9K,157900,24073
39,Nov 2018,$157.9K,157900,24073
39,Oct 2018,$158.4K,158400,24073
39,Sep 2018,$156.2K,156200,24073
39,Aug 2018,$156.4K,156400,24073
39,Jul 2018,$155.2K,155200,24073
39,Jun 2018,$154.9K,154900,24073
39,May 2018,$154.2K,154200,24073
39,Apr 2018,$153.5K,153500,24073
39,Mar 2018,$153.1K,153100,24073
39,Feb 2018,$153K,153000,24073
39,Jan 2018,$153.2K,153200,24073
39,Dec 2017,$151.3K,151300,24073
39,Nov 2017,$150.7K,150700,24073
39,Oct 2017,$150K,150000,24073
39,Sep 2017,$148.6K,148600,24073
39,Aug 2017,$149.3K,149300,24073
39,Jul 2017,$149.1K,149100,24073
39,Jun 2017,$146.3K,146300,24073
39,May 2017,$140.8K,140800,24073
39,Apr 2017,$140.4K,140400,24073
39,Mar 2017,$139.8K,139800,24073
39,Feb 2017,$139K,139000,24073
39,Jan 2017,$136.1K,136100,24073
39,Dec 2016,$137.7K,137700,24073
39,Nov 2016,$141.1K,141100,24073
39,Oct 2016,$137.8K,137800,24073
39,Sep 2016,$140.2K,140200,24073
39,Aug 2016,$137.2K,137200,24073
39,Jul 2016,$138.6K,138600,24073
39,Jun 2016,$134.8K,134800,24073
39,May 2016,$135.8K,135800,24073
39,Apr 2016,$134.5K,134500,24073
39,Mar 2016,$134.4K,134400,24073
39,Feb 2016,$132.5K,132500,24073
39,Jan 2016,$131.1K,131100,24073
39,Dec 2015,$133.6K,133600,24073
39,Nov 2015,$133.3K,133300,24073
39,Oct 2015,$132.5K,132500,24073
39,Sep 2015,$136.5K,136500,24073
39,Aug 2015,$127.9K,127900,24073
39,Jul 2015,$125.3K,125300,24073
39,Jun 2015,$125.5K,125500,24073
39,May 2015,$127.2K,127200,24073
39,Apr 2015,$132.5K,132500,24073
39,Mar 2015,$135.3K,135300,24073
39,Feb 2015,$136.9K,136900,24073
39,Jan 2015,$135.5K,135500,24073
39,Dec 2014,$131.7K,131700,24073
39,Nov 2014,$130.6K,130600,24073
39,Oct 2014,$131.1K,131100,24073
39,Sep 2014,$130.8K,130800,24073
40,Sep 2024,$298.3K,298300,24073
40,Aug 2024,$295.5K,295500,24073
40,Jul 2024,$316.7K,316700,24073
40,Jun 2024,$309.8K,309800,24073
40,May 2024,$305.9K,305900,24073
40,Apr 2024,$307.1K,307100,24073
40,Mar 2024,$301.5K,301500,24073
40,Feb 2024,$292.8K,292800,24073
40,Jan 2024,$284.2K,284200,24073
40,Dec 2023,$285K,285000,24073
40,Nov 2023,$288K,288000,24073
40,Oct 2023,$291.8K,291800,24073
40,Sep 2023,$296.1K,296100,24073
40,Jun 2023,$299.1K,299100,24073
40,May 2023,$295.9K,295900,24073
40,Apr 2023,$288.7K,288700,24073
40,Mar 2023,$284.9K,284900,24073
40,Feb 2023,$274.1K,274100,24073
40,Jan 2023,$269.4K,269400,24073
40,Dec 2022,$270.7K,270700,24073
40,Nov 2022,$275.7K,275700,24073
40,Oct 2022,$280.3K,280300,24073
40,Sep 2022,$281.4K,281400,24073
40,Aug 2022,$282.6K,282600,24073
40,Jul 2022,$285.6K,285600,24073
40,Jun 2022,$286.1K,286100,24073
40,May 2022,$284.2K,284200,24073
40,Apr 2022,$281.8K,281800,24073
40,Mar 2022,$279.9K,279900,24073
40,Feb 2022,$276.8K,276800,24073
40,Jan 2022,$274.2K,274200,24073
40,Dec 2021,$268.5K,268500,24073
40,Nov 2021,$266.3K,266300,24073
40,Oct 2021,$266.7K,266700,24073
40,Sep 2021,$265.7K,265700,24073
40,Aug 2021,$266.9K,266900,24073
40,Jul 2021,$266.4K,266400,24073
40,Jun 2021,$251.3K,251300,24073
40,May 2021,$221.7K,221700,24073
40,Apr 2021,$218K,218000,24073
40,Mar 2021,$208.1K,208100,24073
40,Feb 2021,$177.1K,177100,24073
40,Jan 2021,$175.8K,175800,24073
40,Dec 2020,$175.4K,175400,24073
40,Nov 2020,$171.5K,171500,24073
40,Oct 2020,$170.2K,170200,24073
40,Sep 2020,$201.3K,201300,24073
40,Aug 2020,$169.8K,169800,24073
40,Jul 2020,$167.6K,167600,24073
40,Jun 2020,$172.4K,172400,24073
40,May 2020,$170.2K,170200,24073
40,Apr 2020,$166.5K,166500,24073
40,Mar 2020,$170.4K,170400,24073
40,Feb 2020,$164.4K,164400,24073
40,Jan 2020,$163.2K,163200,24073
40,Dec 2019,$164.7K,164700,24073
40,Nov 2019,$166.2K,166200,24073
40,Oct 2019,$166K,166000,24073
40,Sep 2019,$157.8K,157800,24073
40,Aug 2019,$155K,155000,24073
40,Jul 2019,$153.7K,153700,24073
40,Jun 2019,$150.9K,150900,24073
40,May 2019,$154.5K,154500,24073
40,Apr 2019,$182.3K,182300,24073
40,Mar 2019,$181.2K,181200,24073
40,Feb 2019,$180.6K,180600,24073
40,Jan 2019,$183.4K,183400,24073
40,Dec 2018,$180.3K,180300,24073
40,Nov 2018,$180.2K,180200,24073
40,Oct 2018,$182K,182000,24073
40,Sep 2018,$184.1K,184100,24073
40,Aug 2018,$185.9K,185900,24073
40,Jul 2018,$184.8K,184800,24073
40,Jun 2018,$179.5K,179500,24073
40,May 2018,$184.5K,184500,24073
40,Apr 2018,$185.9K,185900,24073
40,Mar 2018,$180.6K,180600,24073
40,Feb 2018,$179.9K,179900,24073
40,Jan 2018,$180.7K,180700,24073
40,Dec 2017,$177.4K,177400,24073
40,Nov 2017,$176.7K,176700,24073
40,Oct 2017,$175.6K,175600,24073
40,Sep 2017,$173K,173000,24073
40,Aug 2017,$173.7K,173700,24073
40,Jul 2017,$174.5K,174500,24073
40,Jun 2017,$174.5K,174500,24073
40,May 2017,$172.5K,172500,24073
40,Apr 2017,$170.2K,170200,24073
40,Mar 2017,$173.2K,173200,24073
40,Feb 2017,$171.8K,171800,24073
40,Jan 2017,$171.1K,171100,24073
40,Dec 2016,$169.7K,169700,24073
40,Nov 2016,$168.4K,168400,24073
40,Oct 2016,$162.5K,162500,24073
40,Sep 2016,$165.5K,165500,24073
40,Aug 2016,$165.7K,165700,24073
40,Jul 2016,$167.6K,167600,24073
40,Jun 2016,$168.4K,168400,24073
40,May 2016,$170.1K,170100,24073
40,Apr 2016,$170.9K,170900,24073
40,Mar 2016,$168.1K,168100,24073
40,Feb 2016,$158.6K,158600,24073
40,Jan 2016,$155.5K,155500,24073
40,Dec 2015,$155.7K,155700,24073
40,Nov 2015,$150.6K,150600,24073
40,Oct 2015,$150.8K,150800,24073
40,Sep 2015,$152.1K,152100,24073
40,Aug 2015,$152.8K,152800,24073
40,Jul 2015,$159.4K,159400,24073
40,Jun 2015,$160.5K,160500,24073
40,May 2015,$163.5K,163500,24073
40,Apr 2015,$164.6K,164600,24073
40,Mar 2015,$161.7K,161700,24073
40,Feb 2015,$152.9K,152900,24073
40,Jan 2015,$157.2K,157200,24073
40,Dec 2014,$163K,163000,24073
40,Nov 2014,$162.3K,162300,24073
40,Oct 2014,$167.9K,167900,24073
40,Sep 2014,$166.6K,166600,24073
41,Sep 2024,$284K,284000,24073
41,Aug 2024,$299.4K,299400,24073
41,Jul 2024,$308.9K,308900,24073
41,Jun 2024,$295.8K,295800,24073
41,May 2024,$295.4K,295400,24073
41,Apr 2024,$292.2K,292200,24073
41,Mar 2024,$288.7K,288700,24073
41,Feb 2024,$284.3K,284300,24073
41,Jan 2024,$278.4K,278400,24073
41,Dec 2023,$277.3K,277300,24073
41,Nov 2023,$279.5K,279500,24073
41,Oct 2023,$280.3K,280300,24073
41,Sep 2023,$282.5K,282500,24073
41,Aug 2023,$282.1K,282100,24073
41,Jul 2023,$287.8K,287800,24073
41,Jun 2023,$287.7K,287700,24073
41,May 2023,$277.8K,277800,24073
41,Apr 2023,$273.4K,273400,24073
41,Mar 2023,$270.3K,270300,24073
41,Feb 2023,$265.1K,265100,24073
41,Jan 2023,$261.9K,261899,24073
41,Dec 2022,$262.5K,262500,24073
41,Nov 2022,$265.6K,265600,24073
41,Oct 2022,$268K,268000,24073
41,Sep 2022,$267K,267000,24073
41,Aug 2022,$267.3K,267300,24073
41,Jul 2022,$268.4K,268400,24073
41,Jun 2022,$268.4K,268400,24073
41,May 2022,$267.8K,267800,24073
41,Apr 2022,$264.2K,264200,24073
41,Mar 2022,$260.1K,260100,24073
41,Feb 2022,$253.1K,253100,24073
41,Jan 2022,$249.4K,249400,24073
41,Dec 2021,$247K,247000,24073
41,Nov 2021,$244.1K,244100,24073
41,Oct 2021,$242.5K,242500,24073
41,Sep 2021,$241K,241000,24073
41,Aug 2021,$239.8K,239800,24073
41,Jul 2021,$239.2K,239200,24073
41,Jun 2021,$228.2K,228200,24073
41,May 2021,$209.9K,209900,24073
41,Apr 2021,$207K,207000,24073
41,Mar 2021,$206.4K,206400,24073
41,Feb 2021,$205.4K,205400,24073
41,Jan 2021,$203.4K,203400,24073
41,Dec 2020,$202.7K,202700,24073
41,Nov 2020,$201.9K,201900,24073
41,Oct 2020,$199K,199000,24073
41,Sep 2020,$198.4K,198400,24073
41,Aug 2020,$197.8K,197800,24073
41,Jul 2020,$197.6K,197600,24073
41,Jun 2020,$196.9K,196900,24073
41,May 2020,$196.2K,196200,24073
41,Apr 2020,$194.8K,194800,24073
41,Mar 2020,$194.1K,194100,24073
41,Feb 2020,$193.5K,193500,24073
41,Jan 2020,$193.2K,193200,24073
41,Dec 2019,$192.6K,192600,24073
41,Nov 2019,$192.1K,192100,24073
41,Oct 2019,$195.7K,195700,24073
41,Sep 2019,$194.7K,194700,24073
41,Aug 2019,$193.8K,193800,24073
41,Jul 2019,$192.5K,192500,24073
41,Jun 2019,$191.4K,191400,24073
41,May 2019,$190.7K,190700,24073
41,Apr 2019,$189.5K,189500,24073
41,Mar 2019,$188.4K,188400,24073
41,Feb 2019,$187.1K,187100,24073
41,Jan 2019,$185.6K,185600,24073
41,Dec 2018,$184.4K,184400,24073
41,Nov 2018,$183.3K,183300,24073
41,Oct 2018,$183.3K,183300,24073
41,Sep 2018,$182.5K,182500,24073
41,Aug 2018,$181.9K,181900,24073
41,Jul 2018,$181.6K,181600,24073
41,Jun 2018,$181.1K,181100,24073
41,May 2018,$174.9K,174900,24073
41,Apr 2018,$172.8K,172800,24073
41,Mar 2018,$169.9K,169900,24073
41,Feb 2018,$169.5K,169500,24073
41,Jan 2018,$168.9K,168900,24073
41,Dec 2017,$169.6K,169600,24073
41,Nov 2017,$167.5K,167500,24073
41,Oct 2017,$167.5K,167500,24073
41,Sep 2017,$169.5K,169500,24073
41,Aug 2017,$170.3K,170300,24073
41,Jul 2017,$168.1K,168100,24073
41,Jun 2017,$168.5K,168500,24073
41,May 2017,$167K,167000,24073
41,Apr 2017,$166.9K,166900,24073
41,Mar 2017,$166.1K,166100,24073
41,Feb 2017,$165.7K,165700,24073
41,Jan 2017,$165.6K,165600,24073
41,Dec 2016,$166.7K,166700,24073
41,Nov 2016,$166.2K,166200,24073
41,Oct 2016,$165.9K,165900,24073
41,Sep 2016,$165.4K,165400,24073
41,Aug 2016,$165K,165000,24073
41,Jul 2016,$164.2K,164200,24073
41,Jun 2016,$164.2K,164200,24073
41,May 2016,$163.8K,163800,24073
41,Apr 2016,$163.4K,163400,24073
41,Mar 2016,$163.4K,163400,24073
41,Feb 2016,$162.2K,162200,24073
41,Jan 2016,$161.3K,161300,24073
41,Dec 2015,$161.3K,161300,24073
41,Nov 2015,$161.8K,161800,24073
41,Oct 2015,$162.5K,162500,24073
41,Sep 2015,$161.1K,161100,24073
41,Aug 2015,$163.1K,163100,24073
41,Jul 2015,$161.9K,161900,24073
41,Jun 2015,$167K,167000,24073
41,May 2015,$166.8K,166800,24073
41,Apr 2015,$161.7K,161700,24073
41,Mar 2015,$166.3K,166300,24073
41,Feb 2015,$166.3K,166300,24073
41,Jan 2015,$166.6K,166600,24073
41,Dec 2014,$171.4K,171400,24073
41,Nov 2014,$171.9K,171900,24073
41,Oct 2014,$174.2K,174200,24073
41,Sep 2014,$174.2K,174200,24073
42,Sep 2024,$231.2K,231200,24012
42,Aug 2024,$232.6K,232600,24012
42,Jul 2024,$239.9K,239900,24012
42,Jun 2024,$245.9K,245900,24012
42,May 2024,$246.4K,246400,24012
42,Apr 2024,$241.8K,241800,24012
42,Mar 2024,$239.5K,239500,24012
42,Feb 2024,$227.4K,227400,24012
42,Jan 2024,$221.7K,221700,24012
42,Dec 2023,$221K,221000,24012
42,Nov 2023,$222.6K,222600,24012
42,Oct 2023,$224.8K,224800,24012
42,Sep 2023,$229.6K,229600,24012
42,Aug 2023,$228K,228000,24012
42,Jul 2023,$229.4K,229400,24012
42,Jun 2023,$235.7K,235700,24012
42,May 2023,$235.6K,235600,24012
42,Apr 2023,$228.8K,228800,24012
42,Mar 2023,$223.1K,223100,24012
42,Feb 2023,$215.2K,215200,24012
42,Jan 2023,$214.8K,214800,24012
42,Dec 2022,$215.3K,215300,24012
42,Nov 2022,$216.4K,216400,24012
42,Oct 2022,$223.3K,223300,24012
42,Sep 2022,$225.4K,225400,24012
42,Aug 2022,$226.1K,226100,24012
42,Jul 2022,$229.8K,229800,24012
42,Jun 2022,$227.6K,227600,24012
42,May 2022,$223.6K,223600,24012
42,Apr 2022,$214.4K,214400,24012
42,Mar 2022,$201.6K,201600,24012
42,Feb 2022,$187.4K,187400,24012
42,Jan 2022,$189.3K,189300,24012
42,Dec 2021,$189.2K,189200,24012
42,Nov 2021,$192.2K,192200,24012
42,Oct 2021,$194.8K,194800,24012
42,Sep 2021,$196.4K,196400,24012
42,Aug 2021,$201.8K,201800,24012
42,Jul 2021,$211.8K,211800,24012
42,Jun 2021,$210.9K,210900,24012
42,May 2021,$219.4K,219400,24012
42,Apr 2021,$216.4K,216400,24012
42,Mar 2021,$203.4K,203400,24012
42,Feb 2021,$200.8K,200800,24012
42,Jan 2021,$196.3K,196300,24012
42,Dec 2020,$195.1K,195100,24012
42,Nov 2020,$198.4K,198400,24012
42,Oct 2020,$197.8K,197800,24012
42,Sep 2020,$192.1K,192100,24012
42,Aug 2020,$186.9K,186900,24012
42,Jul 2020,$183K,183000,24012
42,Jun 2020,$182.2K,182200,24012
42,May 2020,$176.5K,176500,24012
42,Apr 2020,$176.6K,176600,24012
42,Mar 2020,$173.3K,173300,24012
42,Feb 2020,$175K,175000,24012
42,Jan 2020,$171K,171000,24012
42,Dec 2019,$166.5K,166500,24012
42,Nov 2019,$169K,169000,24012
42,Oct 2019,$174.5K,174500,24012
42,Sep 2019,$174.3K,174300,24012
42,Aug 2019,$175.4K,175400,24012
42,Jul 2019,$169.1K,169100,24012
42,Jun 2019,$168.2K,168200,24012
42,May 2019,$167.7K,167700,24012
42,Apr 2019,$166.4K,166400,24012
42,Mar 2019,$164.5K,164500,24012
42,Feb 2019,$162.1K,162100,24012
42,Jan 2019,$157.4K,157400,24012
42,Dec 2018,$158K,158000,24012
42,Nov 2018,$156.4K,156400,24012
42,Oct 2018,$157.9K,157900,24012
42,Sep 2018,$154K,154000,24012
42,Aug 2018,$150.8K,150800,24012
42,Jul 2018,$143.1K,143100,24012
42,Jun 2018,$141.8K,141800,24012
42,May 2018,$136.8K,136800,24012
42,Apr 2018,$135.7K,135700,24012
42,Mar 2018,$139.3K,139300,24012
42,Feb 2018,$137.7K,137700,24012
42,Jan 2018,$140.7K,140700,24012
42,Dec 2017,$140.8K,140800,24012
42,Nov 2017,$140.4K,140400,24012
42,Oct 2017,$140.7K,140700,24012
42,Sep 2017,$141.6K,141600,24012
42,Aug 2017,$138.8K,138800,24012
42,Jul 2017,$141.9K,141900,24012
42,Jun 2017,$137.3K,137300,24012
42,May 2017,$140K,140000,24012
42,Apr 2017,$141.3K,141300,24012
42,Mar 2017,$147.4K,147400,24012
42,Feb 2017,$144.2K,144200,24012
42,Jan 2017,$144.1K,144100,24012
42,Dec 2016,$145.3K,145300,24012
42,Nov 2016,$145K,145000,24012
42,Oct 2016,$147K,147000,24012
42,Sep 2016,$153.5K,153500,24012
42,Aug 2016,$153.5K,153500,24012
42,Jul 2016,$149.7K,149700,24012
42,Jun 2016,$149.3K,149300,24012
42,May 2016,$148.7K,148700,24012
42,Apr 2016,$149.1K,149100,24012
42,Mar 2016,$149K,149000,24012
42,Feb 2016,$148.2K,148200,24012
42,Jan 2016,$150.3K,150300,24012
42,Dec 2015,$149.2K,149200,24012
42,Nov 2015,$147.8K,147800,24012
42,Oct 2015,$148.7K,148700,24012
42,Sep 2015,$148.6K,148600,24012
42,Aug 2015,$145.3K,145300,24012
42,Jul 2015,$144.5K,144500,24012
42,Jun 2015,$144.4K,144400,24012
42,May 2015,$146.3K,146300,24012
42,Apr 2015,$143.7K,143700,24012
42,Mar 2015,$143.6K,143600,24012
42,Feb 2015,$144.2K,144200,24012
42,Jan 2015,$143.5K,143500,24012
42,Dec 2014,$147.1K,147100,24012
42,Nov 2014,$146.9K,146900,24012
42,Oct 2014,$144.7K,144700,24012
42,Sep 2014,$143.7K,143700,24012
43,Sep 2024,$499.6K,499600,24014
43,Aug 2024,$495.6K,495600,24014
43,Jul 2024,$492K,492000,24014
43,Jun 2024,$497.2K,497200,24014
43,May 2024,$496.3K,496300,24014
43,Apr 2024,$487.8K,487800,24014
43,Mar 2024,$485.2K,485200,24014
43,Feb 2024,$473.7K,473700,24014
43,Jan 2024,$466.6K,466600,24014
43,Dec 2023,$465.4K,465400,24014
43,Nov 2023,$466.4K,466400,24014
43,Oct 2023,$469.5K,469500,24014
43,Sep 2023,$470.6K,470600,24014
43,Aug 2023,$470.8K,470800,24014
43,Jul 2023,$471.1K,471100,24014
43,Jun 2023,$476.3K,476300,24014
43,May 2023,$469.7K,469700,24014
43,Apr 2023,$464.6K,464600,24014
43,Mar 2023,$459.1K,459100,24014
43,Feb 2023,$446.9K,446900,24014
43,Jan 2023,$440.2K,440200,24014
43,Dec 2022,$441.1K,441100,24014
43,Nov 2022,$442.6K,442600,24014
43,Oct 2022,$445K,445000,24014
43,Sep 2022,$446.3K,446300,24014
43,Aug 2022,$444.7K,444700,24014
43,Jul 2022,$450K,450000,24014
43,Jun 2022,$451.7K,451700,24014
43,May 2022,$450.4K,450400,24014
43,Apr 2022,$444.1K,444100,24014
43,Mar 2022,$433.6K,433600,24014
43,Feb 2022,$421.2K,421200,24014
43,Jan 2022,$416.4K,416400,24014
43,Dec 2021,$417.7K,417700,24014
43,Nov 2021,$413.9K,413900,24014
43,Oct 2021,$417.7K,417700,24014
43,Sep 2021,$401.2K,401200,24014
43,Aug 2021,$397.6K,397600,24014
43,Jul 2021,$391K,391000,24014
43,Jun 2021,$381.7K,381700,24014
43,May 2021,$382.8K,382800,24014
43,Apr 2021,$374.1K,374100,24014
43,Mar 2021,$372.1K,372100,24014
43,Feb 2021,$369.2K,369200,24014
43,Jan 2021,$366K,366000,24014
43,Dec 2020,$361.7K,361700,24014
43,Nov 2020,$367.5K,367500,24014
43,Oct 2020,$361.2K,361200,24014
43,Sep 2020,$359.7K,359700,24014
43,Aug 2020,$358.7K,358700,24014
43,Jul 2020,$357.3K,357300,24014
43,Jun 2020,$355.1K,355100,24014
43,May 2020,$352.9K,352900,24014
43,Apr 2020,$351K,351000,24014
43,Apr 2020,$350K,350000,24014
43,Mar 2020,$358.7K,358700,24014
43,Feb 2020,$349K,349000,24014
43,Jan 2020,$297.4K,297400,24014
43,Dec 2019,$299.7K,299700,24014
43,Nov 2019,$296.3K,296300,24014
43,Oct 2019,$293.4K,293400,24014
43,Sep 2019,$277.5K,277500,24014
43,Aug 2019,$275.9K,275900,24014
43,Jul 2019,$276.1K,276100,24014
43,Jun 2019,$279.2K,279200,24014
43,May 2019,$285.4K,285400,24014
43,Apr 2019,$289.4K,289400,24014
43,Mar 2019,$287.5K,287500,24014
43,Feb 2019,$285.7K,285700,24014
43,Jan 2019,$288.4K,288400,24014
43,Dec 2018,$281.6K,281600,24014
43,Nov 2018,$281.4K,281400,24014
43,Oct 2018,$286.1K,286100,24014
43,Sep 2018,$289.9K,289900,24014
43,Aug 2018,$288K,288000,24014
43,Jul 2018,$285.6K,285600,24014
43,Jun 2018,$283.6K,283600,24014
43,May 2018,$272.8K,272800,24014
43,Apr 2018,$283.4K,283400,24014
43,Mar 2018,$286.7K,286700,24014
43,Feb 2018,$287.3K,287300,24014
43,Jan 2018,$284.1K,284100,24014
43,Dec 2017,$278.9K,278900,24014
43,Nov 2017,$263.6K,263600,24014
43,Oct 2017,$262.9K,262900,24014
43,Sep 2017,$263.9K,263900,24014
43,Aug 2017,$265.5K,265500,24014
43,Jul 2017,$260.5K,260500,24014
43,Jun 2017,$263.8K,263800,24014
43,May 2017,$262K,262000,24014
43,Apr 2017,$253K,253000,24014
43,Mar 2017,$251.2K,251200,24014
43,Feb 2017,$246.8K,246800,24014
43,Jan 2017,$246.5K,246500,24014
43,Dec 2016,$252.6K,252600,24014
43,Nov 2016,$249K,249000,24014
43,Oct 2016,$247.6K,247600,24014
43,Sep 2016,$250.3K,250300,24014
43,Aug 2016,$248.8K,248800,24014
43,Jul 2016,$248.4K,248400,24014
43,Jun 2016,$252.3K,252300,24014
43,May 2016,$260.5K,260500,24014
43,Apr 2016,$259K,259000,24014
43,Mar 2016,$262.5K,262500,24014
43,Feb 2016,$257K,257000,24014
43,Jan 2016,$258.1K,258100,24014
43,Dec 2015,$251.6K,251600,24014
43,Nov 2015,$251.6K,251600,24014
43,Oct 2015,$253.1K,253100,24014
43,Sep 2015,$255.2K,255200,24014
43,Aug 2015,$261K,261000,24014
43,Jul 2015,$261K,261000,24014
43,Jun 2015,$263.2K,263200,24014
43,May 2015,$262.3K,262300,24014
43,Apr 2015,$263.2K,263200,24014
43,Mar 2015,$264.6K,264600,24014
43,Feb 2015,$264.7K,264700,24014
43,Jan 2015,$266.6K,266600,24014
43,Dec 2014,$267.5K,267500,24014
43,Nov 2014,$265.2K,265200,24014
43,Oct 2014,$264.8K,264800,24014
43,Sep 2014,$263.7K,263700,24014
44,Sep 2024,$1.1M,1100000,24018
44,Aug 2024,$648.6K,648600,24018
44,Jul 2024,$654K,654000,24018
44,Jun 2024,$658.6K,658600,24018
44,May 2024,$651.3K,651300,24018
44,Apr 2024,$644.4K,644400,24018
44,Mar 2024,$640.1K,640100,24018
44,Feb 2024,$625.1K,625100,24018
44,Jan 2024,$614.6K,614600,24018
44,Dec 2023,$610.8K,610800,24018
44,Nov 2023,$605.6K,605600,24018
44,Oct 2023,$602.5K,602500,24018
44,Sep 2023,$597.2K,597200,24018
44,Aug 2023,$583.3K,583300,24018
44,Jul 2023,$585.9K,585900,24018
44,Jun 2023,$576.3K,576300,24018
44,May 2023,$602.4K,602400,24018
44,Apr 2023,$608.6K,608600,24018
44,Mar 2023,$603.2K,603200,24018
44,Feb 2023,$598.6K,598600,24018
44,Jan 2023,$595.5K,595500,24018
44,Dec 2022,$592.9K,592900,24018
44,Nov 2022,$589.9K,589900,24018
44,Oct 2022,$581.8K,581800,24018
44,Sep 2022,$581.1K,581100,24018
44,Aug 2022,$572.8K,572800,24018
44,Jul 2022,$568K,568000,24018
44,Jun 2022,$560.5K,560500,24018
44,May 2022,$537.5K,537500,24018
44,May 2022,$550K,550000,24018
44,Apr 2022,$612.8K,612800,24018
44,Mar 2022,$482.2K,482200,24018
44,Feb 2022,$460.7K,460700,24018
44,Jan 2022,$464.2K,464200,24018
44,Dec 2021,$468.5K,468500,24018
44,Nov 2021,$467.7K,467700,24018
44,Oct 2021,$467.8K,467800,24018
44,Sep 2021,$465.2K,465200,24018
44,Aug 2021,$473K,473000,24018
44,Jul 2021,$492.6K,492600,24018
44,Jun 2021,$527.9K,527900,24018
44,May 2021,$588.5K,588500,24018
44,Apr 2021,$568.8K,568800,24018
44,Mar 2021,$506.5K,506500,24018
44,Feb 2021,$482.2K,482200,24018
44,Jan 2021,$543.7K,543700,24018
44,Dec 2020,$519.6K,519600,24018
44,Nov 2020,$504.1K,504100,24018
44,Oct 2020,$490.7K,490700,24018
44,Sep 2020,$464.9K,464900,24018
44,Aug 2020,$548.5K,548500,24018
44,Jul 2020,$530.9K,530900,24018
44,Jun 2020,$529.5K,529500,24018
44,May 2020,$516.9K,516900,24018
44,Apr 2020,$477.4K,477400,24018
44,Mar 2020,$459.7K,459700,24018
44,Feb 2020,$455.3K,455300,24018
44,Jan 2020,$454.8K,454800,24018
44,Dec 2019,$458.2K,458200,24018
44,Nov 2019,$451.8K,451800,24018
44,Oct 2019,$434.4K,434400,24018
44,Sep 2019,$422.8K,422800,24018
44,Aug 2019,$429.6K,429600,24018
44,Jul 2019,$432K,432000,24018
44,Jun 2019,$429.1K,429100,24018
44,May 2019,$431.9K,431900,24018
44,Apr 2019,$429.7K,429700,24018
44,Mar 2019,$425.4K,425400,24018
44,Feb 2019,$420.1K,420100,24018
44,Jan 2019,$412.3K,412300,24018
44,Dec 2018,$394.9K,394900,24018
44,Nov 2018,$392K,392000,24018
44,Oct 2018,$390.3K,390300,24018
44,Sep 2018,$390.1K,390100,24018
44,Aug 2018,$388.8K,388800,24018
44,Jul 2018,$389.6K,389600,24018
44,Jun 2018,$382.9K,382900,24018
44,May 2018,$381.4K,381400,24018
44,Apr 2018,$377.4K,377400,24018
44,Mar 2018,$383K,383000,24018
44,Feb 2018,$380.6K,380600,24018
44,Jan 2018,$380.9K,380900,24018
44,Dec 2017,$403.8K,403800,24018
44,Nov 2017,$396.4K,396400,24018
44,Oct 2017,$420.2K,420200,24018
44,Sep 2017,$400.9K,400900,24018
44,Aug 2017,$417.1K,417100,24018
